Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-04-09 00:00:00-04:00,0.04107807527816742,0.04107807527816742,0.03988403037458481,0.04012247174978256,48624000,0.0,0.0
1999-04-12 00:00:00-04:00,0.03964467352937494,0.03964467352937494,0.03773438531564401,0.03845062851905823,33312000,0.0,0.0
1999-04-13 00:00:00-04:00,0.03916688533218646,0.03916688533218646,0.03630099592521941,0.036898016929626465,36144000,0.0,0.0
1999-04-14 00:00:00-04:00,0.03677878954961881,0.037615170857736906,0.03582410141825676,0.03582410141825676,48288000,0.0,0.0
1999-04-15 00:00:00-04:00,0.03677879273891449,0.03677879273891449,0.035824104524766066,0.03677879273891449,35856000,0.0,0.0
1999-04-16 00:00:00-04:00,0.036540343696197804,0.03856985450472335,0.036540343696197804,0.0379728302359581,38928000,0.0,0.0
1999-04-19 00:00:00-04:00,0.03845065610703998,0.03845065610703998,0.035824122805382067,0.036301009356975555,31296000,0.0,0.0
1999-04-20 00:00:00-04:00,0.03630099114935376,0.03773439346314902,0.03522616489701519,0.03558474779129028,67680000,0.0,0.0
1999-04-21 00:00:00-04:00,0.035584741986057516,0.036300985227274325,0.03534629716055245,0.03618176281452179,37488000,0.0,0.0
1999-04-22 00:00:00-04:00,0.03630098313293117,0.03630098313293117,0.03427147252271488,0.03462913632392883,227184000,0.0,0.0
1999-04-23 00:00:00-04:00,0.03450991072617949,0.034629133121026556,0.03271884509336992,0.03295820206403732,126048000,0.0,0.0
1999-04-26 00:00:00-04:00,0.03295820599602021,0.03343509221589387,0.03056920032560724,0.03128636255860329,123504000,0.0,0.0
1999-04-27 00:00:00-04:00,0.0320026049196927,0.034868493316734736,0.03152480311513853,0.03462913632392883,226944000,0.0,0.0
1999-04-28 00:00:00-04:00,0.03486848623359122,0.03486848623359122,0.033315862145861255,0.03439068794250488,120096000,0.0,0.0
1999-04-29 00:00:00-04:00,0.03450990690775256,0.034629129289408,0.033674444888107675,0.03439068794250488,48144000,0.0,0.0
1999-04-30 00:00:00-04:00,0.034749270972937785,0.036300979628814165,0.03450991058682877,0.03486848995089531,99312000,0.0,0.0
1999-05-03 00:00:00-04:00,0.03522616479835903,0.03522616479835903,0.03415225756310559,0.03510694578289986,33840000,0.0,0.0
1999-05-04 00:00:00-04:00,0.03510694261946327,0.03510694261946327,0.0324804108792337,0.03319665417075157,96048000,0.0,0.0
1999-05-05 00:00:00-04:00,0.033435091576468415,0.03391289338469505,0.031524803357443475,0.03391289338469505,144576000,0.0,0.0
1999-05-06 00:00:00-04:00,0.03367444734562606,0.03439069045229378,0.032241042118535686,0.033256255090236664,35616000,0.0,0.0
1999-05-07 00:00:00-04:00,0.03224105355433016,0.03367445928984478,0.03224105355433016,0.03343509882688522,25008000,0.0,0.0
1999-05-10 00:00:00-04:00,0.03319665737800657,0.03415225778527376,0.03319665737800657,0.03343509882688522,19680000,0.0,0.0
1999-05-11 00:00:00-04:00,0.03486849866693755,0.036300988702934446,0.03415225535714359,0.035226162523031235,171744000,0.0,0.0
1999-05-12 00:00:00-04:00,0.03558476563966326,0.03642114744710419,0.03510696348994224,0.036301009356975555,168480000,0.0,0.0
1999-05-13 00:00:00-04:00,0.036301009356975555,0.03725661024000666,0.036181786864974454,0.036301009356975555,69936000,0.0,0.0
1999-05-14 00:00:00-04:00,0.036300975758793395,0.036300975758793395,0.03391288623501079,0.03439068794250488,28464000,0.0,0.0
1999-05-17 00:00:00-04:00,0.033912900415082846,0.03606254607439041,0.03379367798357668,0.03606254607439041,35760000,0.0,0.0
1999-05-18 00:00:00-04:00,0.036421110783343105,0.03821217607268962,0.03534628507388655,0.03773437440395355,151536000,0.0,0.0
1999-05-19 00:00:00-04:00,0.03940624041126712,0.04083872711903021,0.03546552515201504,0.03606254607439041,451728000,0.0,0.0
1999-05-20 00:00:00-04:00,0.036300987776657086,0.036300987776657086,0.03188338659243234,0.03319665417075157,178176000,0.0,0.0
1999-05-21 00:00:00-04:00,0.0327188601652218,0.0327188601652218,0.03152481472117899,0.03248041868209839,303504000,0.0,0.0
1999-05-24 00:00:00-04:00,0.03271885003910928,0.03343509328102324,0.031883384384326745,0.032360270619392395,162624000,0.0,0.0
1999-05-25 00:00:00-04:00,0.032480405262259406,0.032958203628898765,0.032241044863818985,0.03259962424635887,130080000,0.0,0.0
1999-05-26 00:00:00-04:00,0.03248041868209839,0.034152262690191185,0.03248041868209839,0.03248041868209839,104736000,0.0,0.0
1999-05-27 00:00:00-04:00,0.03271885201541671,0.03271885201541671,0.03224105015397072,0.03224105015397072,82320000,0.0,0.0
1999-05-28 00:00:00-04:00,0.032718846646866646,0.032718846646866646,0.032241044863818985,0.03259962424635887,88656000,0.0,0.0
1999-06-01 00:00:00-04:00,0.03248040703941734,0.03271884843707085,0.03200260523022686,0.03271884843707085,98544000,0.0,0.0
1999-06-02 00:00:00-04:00,0.03271884850807223,0.03271884850807223,0.03152480348944664,0.03152480348944664,130128000,0.0,0.0
1999-06-03 00:00:00-04:00,0.032360270619392395,0.032599627626240704,0.032002606797195327,0.032360270619392395,41568000,0.0,0.0
1999-06-04 00:00:00-04:00,0.03259962424635887,0.032718846646866646,0.03236026726432675,0.03259962424635887,78912000,0.0,0.0
1999-06-07 00:00:00-04:00,0.03277845458258938,0.03343508822701746,0.03271884509336992,0.03295820206403732,125136000,0.0,0.0
1999-06-08 00:00:00-04:00,0.033077433319061975,0.034390700959692246,0.03295821089227978,0.033793676644563675,153312000,0.0,0.0
1999-06-09 00:00:00-04:00,0.03391288623501079,0.0351069309969021,0.03391288623501079,0.03439068794250488,95184000,0.0,0.0
1999-06-10 00:00:00-04:00,0.034390693149917134,0.03462913453292486,0.03415224835050113,0.03450991213321686,36096000,0.0,0.0
1999-06-11 00:00:00-04:00,0.03450991997006538,0.03462914239684757,0.0325996314307156,0.033793676644563675,61008000,0.0,0.0
1999-06-14 00:00:00-04:00,0.03385329267617646,0.0339129056092646,0.0322410581847621,0.03248041868209839,51648000,0.0,0.0
1999-06-15 00:00:00-04:00,0.03248041868209839,0.0327188601652218,0.03200261670163869,0.03248041868209839,49296000,0.0,0.0
1999-06-16 00:00:00-04:00,0.032958212512718695,0.034390702650561635,0.03248041401728971,0.03343509882688522,64416000,0.0,0.0
1999-06-17 00:00:00-04:00,0.033196662145681496,0.033674464126141196,0.03248041868209839,0.03248041868209839,74928000,0.0,0.0
1999-06-18 00:00:00-04:00,0.03271884899679701,0.03271884899679701,0.03128636255860329,0.03128636255860329,158736000,0.0,0.0
1999-06-21 00:00:00-04:00,0.03224104333300837,0.03295820206403732,0.031375315261213316,0.03295820206403732,83472000,0.0,0.0
1999-06-22 00:00:00-04:00,0.03295820704595759,0.03295820704595759,0.03164402396106979,0.032360270619392395,193056000,0.0,0.0
1999-06-23 00:00:00-04:00,0.03200260195972237,0.03295820206403732,0.03164401917779975,0.03295820206403732,210912000,0.0,0.0
1999-06-24 00:00:00-04:00,0.03319665387686269,0.03319665387686269,0.03200260873023971,0.03224105015397072,115200000,0.0,0.0
1999-06-25 00:00:00-04:00,0.03200260523022686,0.033077427839230324,0.03200260523022686,0.03271884843707085,73536000,0.0,0.0
1999-06-28 00:00:00-04:00,0.033793675041144035,0.033793675041144035,0.0324804108792337,0.03319665417075157,109152000,0.0,0.0
1999-06-29 00:00:00-04:00,0.033674458142301446,0.034032118595226625,0.033196656246745566,0.03355523571372032,92688000,0.0,0.0
1999-06-30 00:00:00-04:00,0.034629129743016115,0.036540333181619644,0.033912886679236816,0.036540333181619644,269232000,0.0,0.0
1999-07-01 00:00:00-04:00,0.03654034012573707,0.03654034012573707,0.03271884811958668,0.03462913632392883,88992000,0.0,0.0
1999-07-02 00:00:00-04:00,0.03510694400881861,0.03713737055659294,0.034390700688955445,0.03713737055659294,224880000,0.0,0.0
1999-07-06 00:00:00-04:00,0.03749502463562302,0.03749502463562302,0.036778781502620816,0.03725657984614372,198096000,0.0,0.0
1999-07-07 00:00:00-04:00,0.03749502101183322,0.03749502101183322,0.036540333181619644,0.036540333181619644,63120000,0.0,0.0
1999-07-08 00:00:00-04:00,0.036778779604120716,0.03797282101901008,0.035584734772823395,0.0373758003115654,186048000,0.0,0.0
1999-07-09 00:00:00-04:00,0.037256578008259524,0.040838712510350934,0.037256578008259524,0.040540661662817,211728000,0.0,0.0
1999-07-12 00:00:00-04:00,0.04298836945901975,0.04418241453308812,0.041316522552538405,0.042391348630189896,401040000,0.0,0.0
1999-07-13 00:00:00-04:00,0.04286914852759016,0.04310759336148099,0.040600280713875454,0.04251056909561157,138864000,0.0,0.0
1999-07-14 00:00:00-04:00,0.04251055359300653,0.043466156942368335,0.04060026590790767,0.040838707238435745,137952000,0.0,0.0
1999-07-15 00:00:00-04:00,0.0411973093720909,0.042510573627974294,0.04107808694243431,0.04107808694243431,137040000,0.0,0.0
1999-07-16 00:00:00-04:00,0.04179431678008696,0.04227211852555946,0.04107807366875865,0.04191353917121887,103872000,0.0,0.0
1999-07-19 00:00:00-04:00,0.04203275191832563,0.04215288988901065,0.04060026590790767,0.040838707238435745,43632000,0.0,0.0
1999-07-20 00:00:00-04:00,0.04083871488917274,0.04083871488917274,0.0386899854710022,0.04012247174978256,178752000,0.0,0.0
1999-07-21 00:00:00-04:00,0.03964468132223368,0.03964468132223368,0.03773439273300196,0.03892843797802925,112080000,0.0,0.0
1999-07-22 00:00:00-04:00,0.03868999521978234,0.03868999521978234,0.036778791097851635,0.03713737055659294,213264000,0.0,0.0
1999-07-23 00:00:00-04:00,0.037018148130749315,0.03821219333519741,0.037018148130749315,0.03713737055659294,80256000,0.0,0.0
1999-07-26 00:00:00-04:00,0.03809204537388558,0.03809204537388558,0.03725657984614372,0.03725657984614372,60528000,0.0,0.0
1999-07-27 00:00:00-04:00,0.03725657792297994,0.03749502270015086,0.036778779604120716,0.0373758003115654,98592000,0.0,0.0
1999-07-28 00:00:00-04:00,0.03725658696607795,0.03845063208719965,0.037137367964963044,0.0379728302359581,244224000,0.0,0.0
1999-07-29 00:00:00-04:00,0.03725658931640508,0.038450634512852966,0.037018147882724436,0.03833141550421715,388800000,0.0,0.0
1999-07-30 00:00:00-04:00,0.038331409529006606,0.03940623213286322,0.03821218712254651,0.03845062851905823,452304000,0.0,0.0
1999-08-02 00:00:00-04:00,0.0384506272569463,0.038928429048165326,0.038212185868261236,0.03880921006202698,313344000,0.0,0.0
1999-08-03 00:00:00-04:00,0.038809205797385116,0.038809205797385116,0.03749502297068686,0.037853602319955826,255216000,0.0,0.0
1999-08-04 00:00:00-04:00,0.038092043682439194,0.0382121816692248,0.037734379930510153,0.037853602319955826,89952000,0.0,0.0
1999-08-05 00:00:00-04:00,0.03785360772210411,0.03845062851905823,0.03725658350874152,0.03845062851905823,240576000,0.0,0.0
1999-08-06 00:00:00-04:00,0.038331409529006606,0.03856985092551832,0.03821218712254651,0.03845062851905823,183984000,0.0,0.0
1999-08-09 00:00:00-04:00,0.03856985092551832,0.038928430325960724,0.03821218712254651,0.03845062851905823,31056000,0.0,0.0
1999-08-10 00:00:00-04:00,0.03868999970828236,0.040838729917150096,0.03845063923120699,0.0391668826341629,212064000,0.0,0.0
1999-08-11 00:00:00-04:00,0.03988403775968764,0.0422721280090421,0.039406235907023336,0.04179432615637779,197712000,0.0,0.0
1999-08-12 00:00:00-04:00,0.042032772360147574,0.044898664788379325,0.04179433091365813,0.04382384195923805,239616000,0.0,0.0
1999-08-13 00:00:00-04:00,0.043466167599088036,0.04430163318259821,0.04298836580726316,0.04334694519639015,84672000,0.0,0.0
1999-08-16 00:00:00-04:00,0.04370462050731247,0.04370462050731247,0.04024170707937795,0.041675109416246414,223440000,0.0,0.0
1999-08-17 00:00:00-04:00,0.04179432615637779,0.04251056942839071,0.040719503449579274,0.04179432615637779,193536000,0.0,0.0
1999-08-18 00:00:00-04:00,0.041316521004341446,0.043226809248483614,0.04048105538116676,0.04274992644786835,279888000,0.0,0.0
1999-08-19 00:00:00-04:00,0.0457350234148127,0.05421347404946509,0.04418239945115462,0.05182446911931038,1966992000,0.0,0.0
1999-08-20 00:00:00-04:00,0.05194462265383335,0.052302283044575924,0.04943639459996074,0.05134759843349457,353088000,0.0,0.0
1999-08-23 00:00:00-04:00,0.050630435296731294,0.050630435296731294,0.046570498758450554,0.048242345452308655,507984000,0.0,0.0
1999-08-24 00:00:00-04:00,0.047526113809991714,0.048481714168271635,0.04513802338730307,0.0480039156973362,398064000,0.0,0.0
1999-08-25 00:00:00-04:00,0.048123149088923074,0.048600951119057316,0.045854280414721796,0.04776456952095032,350352000,0.0,0.0
1999-08-26 00:00:00-04:00,0.047764551218867156,0.048481710080016796,0.046332064691662934,0.047048307955265045,275376000,0.0,0.0
1999-08-27 00:00:00-04:00,0.04800389726140191,0.05158602810330567,0.04776453690263931,0.04967574030160904,552384000,0.0,0.0
1999-08-30 00:00:00-04:00,0.05051121558315665,0.05146681917722952,0.047406882423209985,0.04949600249528885,158640000,0.0,0.0
1999-08-31 00:00:00-04:00,0.0496757652303533,0.0539741446946428,0.04872016475952418,0.053735703229904175,786864000,0.0,0.0
1999-09-01 00:00:00-04:00,0.05373568965529668,0.05373568965529668,0.050391995908781254,0.05122746154665947,565344000,0.0,0.0
1999-09-02 00:00:00-04:00,0.04955562763655488,0.05086981103862677,0.04848172031325148,0.05063045397400856,341088000,0.0,0.0
1999-09-03 00:00:00-04:00,0.05158603013160067,0.05230227320868854,0.05063043010274673,0.05098900943994522,258864000,0.0,0.0
1999-09-07 00:00:00-04:00,0.051824482943281514,0.051824482943281514,0.05051121555437061,0.050750575959682465,124416000,0.0,0.0
1999-09-08 00:00:00-04:00,0.05086981103862677,0.05122747494714764,0.05063045397400856,0.05063045397400856,170064000,0.0,0.0
1999-09-09 00:00:00-04:00,0.051108244965618936,0.05146682439501038,0.04895859616795054,0.049914199858903885,209472000,0.0,0.0
1999-09-10 00:00:00-04:00,0.050750592013392805,0.051347612986531885,0.05039200909072166,0.05063045397400856,167424000,0.0,0.0
1999-09-13 00:00:00-04:00,0.05086979979490159,0.05086979979490159,0.04848170959736463,0.04895859584212303,174432000,0.0,0.0
1999-09-14 00:00:00-04:00,0.04895858498299925,0.04895858498299925,0.047287654010088595,0.047526098787784576,250368000,0.0,0.0
1999-09-15 00:00:00-04:00,0.04692907681430056,0.04848170106688589,0.04657049745038847,0.047884680330753326,212736000,0.0,0.0
1999-09-16 00:00:00-04:00,0.04728767037591185,0.047764556679941755,0.046092709531085005,0.04668973386287689,158112000,0.0,0.0
1999-09-17 00:00:00-04:00,0.04639167403098052,0.04680986637655029,0.04489865899495738,0.04657050594687462,171648000,0.0,0.0
1999-09-20 00:00:00-04:00,0.0457350364708287,0.04633206068270235,0.04489865526556969,0.04489865526556969,229104000,0.0,0.0
1999-09-21 00:00:00-04:00,0.0439439751780181,0.044182416598406535,0.04000326035201583,0.040600281208753586,737328000,0.0,0.0
1999-09-22 00:00:00-04:00,0.04060027422972253,0.041794319154355115,0.03821218438045736,0.04155587777495384,375984000,0.0,0.0
1999-09-23 00:00:00-04:00,0.04167510555438205,0.04179432797745556,0.037734390573858495,0.038092054426670074,379584000,0.0,0.0
1999-09-24 00:00:00-04:00,0.038212186934739406,0.0391668715299732,0.0320026049196927,0.03462913632392883,684912000,0.0,0.0
1999-09-27 00:00:00-04:00,0.03689801175366862,0.037495036090736296,0.03462914366937959,0.03677879273891449,432000000,0.0,0.0
1999-09-28 00:00:00-04:00,0.03683839132033805,0.04060027351397499,0.03677878183064065,0.04012247174978256,413184000,0.0,0.0
1999-09-29 00:00:00-04:00,0.040957955178226924,0.04251058012849234,0.03630099592521941,0.036898016929626465,594048000,0.0,0.0
1999-09-30 00:00:00-04:00,0.03821219504021841,0.03940624029794458,0.036300990833010124,0.03677879273891449,342528000,0.0,0.0
1999-10-01 00:00:00-04:00,0.03618175385108395,0.03749502101183322,0.034629129743016115,0.036540333181619644,347760000,0.0,0.0
1999-10-04 00:00:00-04:00,0.037734381606074764,0.03785360400081442,0.036778781502620816,0.03725657984614372,177600000,0.0,0.0
1999-10-05 00:00:00-04:00,0.037256573198766095,0.04107806758258857,0.037256573198766095,0.040838707238435745,478080000,0.0,0.0
1999-10-06 00:00:00-04:00,0.04095793960887348,0.04776454564556599,0.040600275817579405,0.045735035091638565,1508736000,0.0,0.0
1999-10-07 00:00:00-04:00,0.04764532555712017,0.04764532555712017,0.04251056603366701,0.04274992644786835,487296000,0.0,0.0
1999-10-08 00:00:00-04:00,0.04274992566068585,0.04621283827653959,0.04107807884763613,0.04489865526556969,398928000,0.0,0.0
1999-10-11 00:00:00-04:00,0.045257227011688266,0.04537644939768938,0.04251055806195044,0.04370460286736488,544464000,0.0,0.0
1999-10-12 00:00:00-04:00,0.043943969017987396,0.04442177080575747,0.04298836544244726,0.04310758784413338,322992000,0.0,0.0
1999-10-13 00:00:00-04:00,0.04262978228254718,0.04262978228254718,0.04107807366875865,0.04191353917121887,280368000,0.0,0.0
1999-10-14 00:00:00-04:00,0.04203277172810834,0.04203277172810834,0.04060028504256836,0.04107808694243431,192336000,0.0,0.0
1999-10-15 00:00:00-04:00,0.03904764192680468,0.04107806758258857,0.03892841955333688,0.040838707238435745,210720000,0.0,0.0
1999-10-18 00:00:00-04:00,0.040957941652415786,0.040957941652415786,0.038450629182087075,0.0386899895966053,215184000,0.0,0.0
1999-10-19 00:00:00-04:00,0.03988404042423044,0.03988404042423044,0.03642112723672978,0.03713737055659294,308928000,0.0,0.0
1999-10-20 00:00:00-04:00,0.03773438531564401,0.038928430325960724,0.037137364518689896,0.03845062851905823,348720000,0.0,0.0
1999-10-21 00:00:00-04:00,0.03833141136076615,0.040241699665784836,0.03725658528913789,0.040241699665784836,382128000,0.0,0.0
1999-10-22 00:00:00-04:00,0.04012247760161531,0.04239134876029886,0.04012247760161531,0.04119730368256569,286752000,0.0,0.0
1999-10-25 00:00:00-04:00,0.04095795235682494,0.04155589233424111,0.0391668826341629,0.0391668826341629,213840000,0.0,0.0
1999-10-26 00:00:00-04:00,0.04083871874384393,0.04442177280658477,0.040600277346140246,0.0429883673787117,481248000,0.0,0.0
1999-10-27 00:00:00-04:00,0.04322681697074429,0.043466177427706205,0.040360924585606445,0.04107808694243431,214128000,0.0,0.0
1999-10-28 00:00:00-04:00,0.04131653185716574,0.04203277526012165,0.038928441171222634,0.0391668826341629,222768000,0.0,0.0
1999-10-29 00:00:00-04:00,0.03964468445990389,0.042988379016240176,0.03940624299765092,0.042272135615348816,330528000,0.0,0.0
1999-11-01 00:00:00-05:00,0.04155588065334702,0.0465705020786194,0.04155588065334702,0.04489865526556969,782544000,0.0,0.0
1999-11-02 00:00:00-05:00,0.04573505795256031,0.048003930043171654,0.04537647838458756,0.04776456952095032,837504000,0.0,0.0
1999-11-03 00:00:00-05:00,0.049675756114189416,0.05373569336868765,0.04931717667694828,0.052421510219573975,2011680000,0.0,0.0
1999-11-04 00:00:00-05:00,0.05301943940385031,0.05719859481818013,0.05301943940385031,0.055765192955732346,1260336000,0.0,0.0
1999-11-05 00:00:00-05:00,0.057317822894578596,0.05779562128515176,0.05134759784200613,0.053974129259586334,616368000,0.0,0.0
1999-11-08 00:00:00-05:00,0.052302277673928796,0.057079376294359566,0.0506304344252555,0.05552675202488899,470016000,0.0,0.0
1999-11-09 00:00:00-05:00,0.05540753441276639,0.055645975808165306,0.0525416425986056,0.054690372198820114,272352000,0.0,0.0
1999-11-10 00:00:00-05:00,0.0548701278241217,0.054929737323986975,0.05313867137130633,0.054213494062423706,144048000,0.0,0.0
1999-11-11 00:00:00-05:00,0.05421348968191611,0.060899954523080564,0.05301944467113954,0.05803406611084938,562704000,0.0,0.0
1999-11-12 00:00:00-05:00,0.060542309048479445,0.06113932654261589,0.057079392348713336,0.06113932654261589,501504000,0.0,0.0
1999-11-15 00:00:00-05:00,0.06155657758230584,0.06340817499527292,0.05898965951968855,0.05994526296854019,362208000,0.0,0.0
1999-11-16 00:00:00-05:00,0.06137775715783171,0.0668710957704052,0.061139312354876636,0.06567705422639847,723792000,0.0,0.0
1999-11-17 00:00:00-05:00,0.06687109354361707,0.07164727322623193,0.06591549000157008,0.06818436086177826,786384000,0.0,0.0
1999-11-18 00:00:00-05:00,0.06961684260088855,0.07021478232765417,0.06782577704543323,0.06842279434204102,235968000,0.0,0.0
1999-11-19 00:00:00-05:00,0.07666283687948172,0.08478271244277831,0.07642347641344788,0.08191681653261185,2165184000,0.0,0.0
1999-11-22 00:00:00-05:00,0.08400684741849956,0.08406645692361278,0.07690127005171495,0.08179759234189987,540192000,0.0,0.0
1999-11-23 00:00:00-05:00,0.07343834541805165,0.07678203909822218,0.0726028832131591,0.07594657689332962,553248000,0.0,0.0
1999-11-24 00:00:00-05:00,0.07558801211620057,0.0764234744827765,0.06794593524753,0.07355758547782898,406848000,0.0,0.0
